#Wind Turbine Test Standard Weather File
$state_name=USA
$city_name=Anytown
$lat_deg=12
$lat_min=34
$long_deg=12
$long_min=34
$timezone_offset=0
temperature,wind_speed,pressure
#month:day:hour:minute:second
01:05:05:20:00,32,8.988,1000
01:05:05:30:00,32,8.670,1000
01:05:05:40:00,32,8.679,1000
01:05:05:50:00,32,8.352,1000
01:05:06:00:00,32,8.059,1000
01:05:06:10:00,32,8.040,1000
01:05:06:20:00,32,7.772,1000
01:05:06:30:00,32,7.325,1000
01:05:06:40:00,32,7.063,1000
01:05:06:50:00,32,7.036,1000
01:05:07:00:00,32,6.800,1000
01:05:07:10:00,32,6.800,1000
01:05:07:20:00,32,6.750,1000
01:05:07:30:00,32,6.836,1000
01:05:07:40:00,32,7.694,1000
01:05:07:50:00,32,7.613,1000
01:05:08:00:00,32,8.146,1000
01:05:08:10:00,32,4.197,1000
01:05:08:20:00,32,5.830,1000
01:05:08:30:00,32,5.886,1000
01:05:08:40:00,32,5.984,1000
01:05:08:50:00,32,6.165,1000
01:05:09:00:00,32,6.125,1000
01:05:09:10:00,32,6.076,1000
01:05:09:20:00,32,5.980,1000
01:05:09:30:00,32,6.201,1000
01:05:09:40:00,32,6.289,1000
01:05:09:50:00,32,6.688,1000
01:05:10:00:00,32,7.027,1000
01:05:10:10:00,32,6.809,1000
01:05:10:20:00,32,6.454,1000
01:05:10:30:00,32,5.287,1000
01:05:10:40:00,32,5.910,1000
01:05:10:50:00,32,6.247,1000
01:05:11:00:00,32,5.277,1000
01:05:11:10:00,32,6.255,1000
01:05:11:20:00,32,7.072,1000
01:05:11:30:00,32,5.666,1000
01:05:11:40:00,32,5.170,1000
01:05:11:50:00,32,4.902,1000
01:05:12:00:00,32,3.782,1000
01:05:12:10:00,32,3.935,1000
01:05:12:20:00,32,3.479,1000
01:05:12:30:00,32,6.592,1000
01:05:12:40:00,32,6.623,1000
01:05:12:50:00,32,6.640,1000
01:05:13:00:00,32,6.461,1000
01:05:13:10:00,32,5.586,1000
01:05:13:20:00,32,4.872,1000
01:05:13:30:00,32,4.790,1000
01:05:13:40:00,32,4.849,1000
01:05:13:50:00,32,5.322,1000
01:05:14:00:00,32,6.712,1000
01:05:14:10:00,32,8.792,1000
01:05:14:20:00,32,8.432,1000
01:05:14:30:00,32,8.703,1000
01:05:14:40:00,32,7.666,1000
01:05:14:50:00,32,7.600,1000
01:05:15:00:00,32,7.897,1000
01:05:15:10:00,32,7.866,1000
01:05:15:20:00,32,7.376,1000
01:05:15:30:00,32,7.819,1000
01:05:15:40:00,32,8.196,1000
01:05:15:50:00,32,7.653,1000
01:05:16:00:00,32,10.077,1000
01:05:16:10:00,32,9.668,1000
01:05:16:20:00,32,9.113,1000
01:05:16:30:00,32,9.759,1000
01:05:16:40:00,32,10.171,1000
01:05:16:50:00,32,10.240,1000
01:05:17:00:00,32,10.801,1000
01:05:17:10:00,32,10.746,1000
01:05:17:20:00,32,10.772,1000
01:05:17:30:00,32,10.646,1000
01:05:17:40:00,32,10.646,1000
01:05:17:50:00,32,11.134,1000
01:05:18:00:00,32,11.350,1000
01:05:18:10:00,32,11.002,1000
01:05:18:20:00,32,10.991,1000
01:05:18:30:00,32,10.635,1000
01:05:18:40:00,32,11.251,1000
01:05:18:50:00,32,11.228,1000
01:05:19:00:00,32,10.948,1000
01:05:19:10:00,32,10.881,1000
01:05:19:20:00,32,10.848,1000
01:05:19:30:00,32,10.945,1000
01:05:19:40:00,32,11.099,1000
01:05:19:50:00,32,11.241,1000
01:05:20:00:00,32,11.210,1000
